poligono_id,anio,estacion,uhi_vs_rural_mean,uhi_vs_ciudad_mean,lst_mean,n_meses
san_lucas,2018,primavera,1.44,-0.86,33.01,3
san_lucas,2018,verano,-0.85,-0.86,34.34,1
san_lucas,2019,invierno,0.4,-0.34,22.13,2
san_lucas,2019,otono,1.4,-1.28,32.19,2
san_lucas,2019,primavera,3.39,-0.05,34.36,3
san_lucas,2019,verano,1.92,-1.04,37.36,2
san_lucas,2020,invierno,0.06,-0.47,22.63,1
san_lucas,2020,otono,2.21,-0.25,26.76,3
san_lucas,2020,primavera,0.48,-0.53,39.25,2
san_lucas,2020,verano,2.19,-0.61,38.24,2
san_lucas,2021,invierno,-0.92,-0.58,18.29,2
san_lucas,2021,otono,-0.32,-0.23,30.76,3
san_lucas,2021,primavera,1.99,-0.87,34.84,3
san_lucas,2021,verano,1.5,-0.18,40.42,2
san_lucas,2022,invierno,1.46,-0.23,21.99,2
san_lucas,2022,otono,1.02,-0.12,26.61,3
san_lucas,2022,primavera,0.91,-0.96,31.41,3
san_lucas,2022,verano,3.57,0.26,44.08,2
san_lucas,2023,invierno,0.41,-0.43,25.45,3
san_lucas,2023,otono,1.14,-0.47,29.41,3
san_lucas,2023,primavera,2.59,-0.29,34.85,3
san_lucas,2023,verano,0.65,-0.65,40.98,3
san_lucas,2024,invierno,1.9,0.59,19.77,3
san_lucas,2024,otono,0.58,0.15,29.14,3
san_lucas,2024,primavera,3.89,0.44,34.13,3
san_lucas,2024,verano,4.82,-0.49,42.31,3
san_lucas,2025,invierno,0.16,-0.66,17.07,3
san_lucas,2025,otono,0.31,-0.48,28.48,3
san_lucas,2025,primavera,3.04,-0.18,33.42,3
san_lucas,2025,verano,2.38,-0.23,40.63,3
san_lucas,2026,otono,6.53,2.08,39.9,1
san_lucas,2026,verano,2.91,-0.16,40.44,3
san_marcos,2018,invierno,-2.19,-2.45,19.66,1
san_marcos,2018,otono,0.1,-0.86,28.87,3
san_marcos,2018,primavera,0.6,-1.7,32.17,3
san_marcos,2018,verano,-1.83,-1.84,33.36,1
san_marcos,2019,invierno,-0.24,-0.98,21.48,2
san_marcos,2019,otono,0.82,-1.86,31.62,2
san_marcos,2019,primavera,2.5,-0.94,33.47,3
san_marcos,2019,verano,1.15,-1.8,36.61,2
san_marcos,2020,invierno,-0.8,-1.33,21.77,1
san_marcos,2020,otono,1.25,-1.2,25.8,3
san_marcos,2020,primavera,-0.26,-1.27,38.5,2
san_marcos,2020,verano,1.28,-1.52,37.33,2
san_marcos,2021,invierno,-1.64,-1.3,17.58,2
san_marcos,2021,otono,-1.12,-1.03,29.96,3
san_marcos,2021,primavera,1.41,-1.45,34.26,3
san_marcos,2021,verano,0.54,-1.15,39.46,2
san_marcos,2022,invierno,0.76,-0.94,21.28,2
san_marcos,2022,otono,0.28,-0.86,25.87,3
san_marcos,2022,primavera,0.66,-1.2,31.17,3
san_marcos,2022,verano,2.86,-0.45,43.36,2
san_marcos,2023,invierno,-0.47,-1.31,24.57,3
san_marcos,2023,otono,0.19,-1.42,28.45,3
san_marcos,2023,primavera,1.69,-1.19,33.95,3
san_marcos,2023,verano,-0.2,-1.49,40.13,3
san_marcos,2024,invierno,1.08,-0.22,18.96,3
san_marcos,2024,otono,0.34,-0.09,28.9,3
san_marcos,2024,primavera,2.86,-0.59,33.1,3
san_marcos,2024,verano,4.07,-1.25,41.55,3
san_marcos,2025,invierno,-0.59,-1.41,16.33,3
san_marcos,2025,otono,-0.69,-1.48,27.48,3
san_marcos,2025,primavera,1.96,-1.27,32.33,3
san_marcos,2025,verano,1.55,-1.06,39.8,3
san_marcos,2026,otono,5.45,1.0,38.82,1
san_marcos,2026,verano,1.84,-1.23,39.37,3
san_martin,2018,invierno,0.05,-0.21,21.9,1
san_martin,2018,otono,1.58,0.62,30.34,3
san_martin,2018,primavera,3.02,0.72,34.59,3
san_martin,2018,verano,1.19,1.18,36.38,1
san_martin,2019,invierno,0.76,0.03,22.49,2
san_martin,2019,otono,4.53,1.84,35.32,2
san_martin,2019,primavera,4.82,1.38,35.79,3
san_martin,2019,verano,6.76,3.8,42.21,2
san_martin,2020,invierno,0.56,0.03,23.13,1
san_martin,2020,otono,2.96,0.5,27.51,3
san_martin,2020,primavera,1.25,0.24,40.02,2
san_martin,2020,verano,3.78,0.96,39.82,2
san_martin,2021,invierno,-0.43,-0.08,18.8,2
san_martin,2021,otono,0.19,0.28,31.27,3
san_martin,2021,primavera,3.96,1.1,36.81,3
san_martin,2021,verano,2.19,0.5,41.11,2
san_martin,2022,invierno,2.28,0.59,22.81,2
san_martin,2022,otono,1.14,0.0,26.73,3
san_martin,2022,primavera,2.42,0.55,32.93,3
san_martin,2022,verano,3.88,0.58,44.4,2
san_martin,2023,invierno,1.02,0.18,26.06,3
san_martin,2023,otono,1.86,0.26,30.13,3
san_martin,2023,primavera,4.0,1.12,36.26,3
san_martin,2023,verano,1.95,0.66,42.29,3
san_martin,2024,invierno,1.77,0.46,19.64,3
san_martin,2024,otono,1.06,0.63,29.62,3
san_martin,2024,primavera,4.98,1.52,35.22,3
san_martin,2024,verano,6.82,1.5,44.3,3
san_martin,2025,invierno,0.41,-0.41,17.32,3
san_martin,2025,otono,0.82,0.03,28.99,3
san_martin,2025,primavera,4.89,1.66,35.26,3
san_martin,2025,verano,3.59,0.98,41.84,3
san_martin,2026,otono,0.71,-3.74,34.08,1
san_martin,2026,verano,4.72,1.66,42.26,3
santa_helena,2018,invierno,0.02,-0.24,21.87,1
santa_helena,2018,otono,1.66,0.7,30.42,3
santa_helena,2018,primavera,2.16,-0.13,33.74,3
santa_helena,2018,verano,-0.38,-0.39,34.81,1
santa_helena,2019,invierno,1.86,1.12,23.58,2
santa_helena,2019,otono,3.4,0.72,34.2,2
santa_helena,2019,primavera,3.17,-0.27,34.14,3
santa_helena,2019,verano,4.44,1.48,39.89,2
santa_helena,2020,invierno,0.74,0.21,23.31,1
santa_helena,2020,otono,3.09,0.63,27.64,3
santa_helena,2020,primavera,2.12,1.1,40.88,2
santa_helena,2020,verano,3.26,0.46,39.31,2
santa_helena,2021,invierno,0.67,0.84,23.07,1
santa_helena,2021,otono,0.67,0.62,35.19,2
santa_helena,2021,primavera,3.36,0.5,36.21,3
santa_helena,2021,verano,2.06,0.38,40.98,2
santa_helena,2022,invierno,0.64,-1.05,21.17,2
santa_helena,2022,otono,1.05,-0.09,26.64,3
santa_helena,2022,primavera,3.09,1.22,33.59,3
santa_helena,2022,verano,3.74,0.44,44.26,2
santa_helena,2023,invierno,1.89,1.34,28.42,2
santa_helena,2023,otono,2.55,0.94,30.82,3
santa_helena,2023,primavera,3.59,0.71,35.85,3
santa_helena,2023,verano,1.51,0.22,41.85,3
santa_helena,2024,invierno,-0.8,-1.52,18.11,2
santa_helena,2024,otono,1.02,0.58,29.57,3
santa_helena,2024,primavera,3.47,0.02,33.71,3
santa_helena,2024,verano,5.34,0.64,41.93,2
santa_helena,2025,invierno,2.3,1.48,19.21,3
santa_helena,2025,otono,2.21,1.42,30.38,3
santa_helena,2025,primavera,3.39,0.16,33.76,3
santa_helena,2025,verano,3.35,0.74,41.6,3
santa_helena,2026,verano,3.84,0.78,41.38,3
santa_rita,2018,invierno,0.2,-0.06,22.05,1
santa_rita,2018,otono,0.95,-0.01,29.71,3
santa_rita,2018,primavera,3.63,1.34,35.21,3
santa_rita,2018,verano,0.61,0.6,35.8,1
santa_rita,2019,invierno,0.84,0.1,22.56,2
santa_rita,2019,otono,3.49,0.81,34.28,2
santa_rita,2019,primavera,4.73,1.29,35.7,3
santa_rita,2019,verano,6.12,3.16,41.56,2
santa_rita,2020,invierno,0.63,0.1,23.2,1
santa_rita,2020,otono,3.4,0.95,27.96,3
santa_rita,2020,primavera,1.52,0.5,40.28,2
santa_rita,2020,verano,3.42,0.62,39.47,2
santa_rita,2021,invierno,-0.74,-0.39,18.48,2
santa_rita,2021,otono,-0.41,-0.32,30.67,3
santa_rita,2021,primavera,3.34,0.49,36.2,3
santa_rita,2021,verano,2.26,0.58,41.19,2
santa_rita,2022,invierno,1.88,0.19,22.41,2
santa_rita,2022,otono,1.51,0.36,27.09,3
santa_rita,2022,primavera,2.23,0.36,32.74,3
santa_rita,2022,verano,4.2,0.9,44.7,2
santa_rita,2023,invierno,0.91,0.07,25.95,3
santa_rita,2023,otono,1.44,-0.17,29.71,3
santa_rita,2023,primavera,3.52,0.64,35.78,3
santa_rita,2023,verano,2.42,1.13,42.76,3
santa_rita,2024,invierno,0.98,-0.33,18.85,3
santa_rita,2024,otono,0.56,0.13,29.12,3
santa_rita,2024,primavera,3.99,0.53,34.23,3
santa_rita,2024,verano,6.12,0.8,43.6,3
santa_rita,2025,invierno,0.24,-0.58,17.15,3
santa_rita,2025,otono,0.34,-0.45,28.51,3
santa_rita,2025,primavera,4.34,1.12,34.72,3
santa_rita,2025,verano,2.94,0.33,41.19,3
santa_rita,2026,otono,-0.95,-5.4,32.42,1
santa_rita,2026,verano,3.92,0.85,41.46,3
villa_bonita,2018,invierno,0.17,-0.09,22.02,1
villa_bonita,2018,otono,1.47,0.51,30.23,3
villa_bonita,2018,primavera,1.97,-0.33,33.54,3
villa_bonita,2018,verano,-0.31,-0.32,34.88,1
villa_bonita,2019,invierno,1.2,0.46,22.92,2
villa_bonita,2019,otono,3.04,0.36,33.83,2
villa_bonita,2019,primavera,2.64,-0.79,33.61,3
villa_bonita,2019,verano,4.99,2.04,40.44,2
villa_bonita,2020,invierno,0.3,-0.23,22.87,1
villa_bonita,2020,otono,2.25,-0.21,26.8,3
villa_bonita,2020,primavera,2.1,1.08,40.86,2
villa_bonita,2020,verano,3.07,0.26,39.11,2
villa_bonita,2021,invierno,0.77,0.94,23.17,1
villa_bonita,2021,otono,0.31,0.26,34.83,2
villa_bonita,2021,primavera,2.75,-0.1,35.61,3
villa_bonita,2021,verano,1.8,0.12,40.73,2
villa_bonita,2022,invierno,0.59,-1.1,21.12,2
villa_bonita,2022,otono,0.89,-0.25,26.47,3
villa_bonita,2022,primavera,2.87,1.01,33.38,3
villa_bonita,2022,verano,3.42,0.12,43.93,2
villa_bonita,2023,invierno,1.37,0.82,27.9,2
villa_bonita,2023,otono,1.97,0.37,30.24,3
villa_bonita,2023,primavera,3.26,0.38,35.52,3
villa_bonita,2023,verano,0.93,-0.36,41.26,3
villa_bonita,2024,invierno,-0.48,-1.19,18.44,2
villa_bonita,2024,otono,1.77,1.34,30.33,3
villa_bonita,2024,primavera,2.77,-0.69,33.01,3
villa_bonita,2024,verano,4.47,-0.22,41.06,2
villa_bonita,2025,invierno,1.65,0.83,18.57,3
villa_bonita,2025,otono,-0.4,-0.96,31.16,2
villa_bonita,2025,primavera,1.19,-0.5,27.71,1
villa_bonita,2025,verano,2.72,0.11,40.97,3
villa_bonita,2026,verano,3.45,0.38,40.99,3
villa_cabello,2018,invierno,0.25,-0.01,22.1,1
villa_cabello,2018,otono,0.28,-0.68,29.04,3
villa_cabello,2018,primavera,2.42,0.12,33.99,3
villa_cabello,2018,verano,-0.15,-0.16,35.04,1
villa_cabello,2019,invierno,0.59,-0.15,22.32,2
villa_cabello,2019,otono,1.6,-1.08,32.39,2
villa_cabello,2019,primavera,3.58,0.14,34.55,3
villa_cabello,2019,verano,1.82,-1.14,37.26,2
villa_cabello,2020,invierno,0.49,-0.04,23.06,1
villa_cabello,2020,otono,3.29,0.84,27.85,3
villa_cabello,2020,primavera,0.19,-0.84,38.94,2
villa_cabello,2020,verano,2.17,-0.63,38.22,2
villa_cabello,2021,invierno,-0.16,0.18,19.06,2
villa_cabello,2021,otono,-1.08,-0.99,30.0,3
villa_cabello,2021,primavera,2.91,0.05,35.76,3
villa_cabello,2021,verano,1.23,-0.46,40.16,2
villa_cabello,2022,invierno,2.13,0.44,22.66,2
villa_cabello,2022,otono,1.15,0.01,26.74,3
villa_cabello,2022,primavera,0.95,-0.92,31.46,3
villa_cabello,2022,verano,2.82,-0.49,43.32,2
villa_cabello,2023,invierno,1.02,0.17,26.05,3
villa_cabello,2023,otono,1.52,-0.08,29.79,3
villa_cabello,2023,primavera,2.38,-0.5,34.64,3
villa_cabello,2023,verano,1.42,0.13,41.75,3
villa_cabello,2024,invierno,0.28,-1.03,18.15,3
villa_cabello,2024,otono,0.01,-0.42,28.57,3
villa_cabello,2024,primavera,2.91,-0.55,33.15,3
villa_cabello,2024,verano,4.73,-0.59,42.21,3
villa_cabello,2025,invierno,0.76,-0.06,17.68,3
villa_cabello,2025,otono,0.59,-0.2,28.76,3
villa_cabello,2025,primavera,3.36,0.14,33.74,3
villa_cabello,2025,verano,1.75,-0.86,40.0,3
villa_cabello,2026,otono,0.07,-4.38,33.44,1
villa_cabello,2026,verano,1.84,-1.22,39.38,3
villa_mola,2018,invierno,1.06,0.8,22.91,1
villa_mola,2018,otono,1.81,0.85,30.57,3
villa_mola,2018,primavera,3.14,0.84,34.71,3
villa_mola,2018,verano,2.05,2.04,37.24,1
villa_mola,2019,invierno,1.37,0.62,23.09,2
villa_mola,2019,otono,5.86,3.18,36.66,2
villa_mola,2019,primavera,4.7,1.26,35.67,3
villa_mola,2019,verano,2.91,-0.05,38.36,2
villa_mola,2020,invierno,1.06,0.53,23.63,1
villa_mola,2020,otono,4.41,1.96,28.97,3
villa_mola,2020,primavera,1.34,0.32,40.11,2
villa_mola,2020,verano,4.58,1.77,40.62,2
villa_mola,2021,invierno,1.24,1.59,20.46,2
villa_mola,2021,otono,1.4,1.49,32.48,3
villa_mola,2021,primavera,3.6,0.74,36.45,3
villa_mola,2021,verano,2.61,0.92,41.54,2
villa_mola,2022,invierno,4.17,2.48,24.7,2
villa_mola,2022,otono,1.88,0.74,27.47,3
villa_mola,2022,primavera,2.87,1.0,33.37,3
villa_mola,2022,verano,4.86,1.56,45.37,2
villa_mola,2023,invierno,1.51,0.67,26.55,3
villa_mola,2023,otono,2.98,1.37,31.25,3
villa_mola,2023,primavera,3.4,0.52,35.66,3
villa_mola,2023,verano,2.57,1.27,42.9,3
villa_mola,2024,invierno,1.46,0.74,20.38,2
villa_mola,2024,otono,0.31,-0.12,28.87,3
villa_mola,2024,primavera,3.96,0.5,34.2,3
villa_mola,2024,verano,6.92,1.6,44.4,3
villa_mola,2025,invierno,1.75,0.94,18.67,3
villa_mola,2025,otono,2.01,1.22,30.18,3
villa_mola,2025,primavera,4.35,1.13,34.73,3
villa_mola,2025,verano,3.41,0.8,41.66,3
villa_mola,2026,otono,-0.34,-4.79,33.03,1
villa_mola,2026,verano,3.92,0.86,41.46,3
villa_sarita,2018,invierno,-0.74,-1.0,21.11,1
villa_sarita,2018,otono,-0.23,-1.19,28.54,3
villa_sarita,2018,primavera,3.02,0.73,34.6,3
villa_sarita,2018,verano,0.05,0.04,35.24,1
villa_sarita,2019,invierno,-0.15,-0.88,21.58,2
villa_sarita,2019,otono,3.4,0.72,34.2,2
villa_sarita,2019,primavera,3.63,0.2,34.6,3
villa_sarita,2019,verano,4.06,1.1,39.51,2
villa_sarita,2020,invierno,-0.13,-0.66,22.44,1
villa_sarita,2020,otono,2.79,0.34,27.34,3
villa_sarita,2020,primavera,0.48,-0.54,39.24,2
villa_sarita,2020,verano,3.71,0.9,39.75,2
villa_sarita,2021,invierno,-1.07,-0.72,18.15,2
villa_sarita,2021,otono,-0.11,-0.02,30.97,3
villa_sarita,2021,primavera,3.7,0.84,36.55,3
villa_sarita,2021,verano,1.46,-0.23,40.38,2
villa_sarita,2022,invierno,1.62,-0.08,22.14,2
villa_sarita,2022,otono,1.14,0.0,26.73,3
villa_sarita,2022,primavera,1.9,0.03,32.41,3
villa_sarita,2022,verano,3.46,0.16,43.96,2
villa_sarita,2023,invierno,0.35,-0.5,25.38,3
villa_sarita,2023,otono,1.58,-0.02,29.85,3
villa_sarita,2023,primavera,1.57,-1.3,33.83,3
villa_sarita,2023,verano,1.12,-0.17,41.45,3
villa_sarita,2024,invierno,-1.25,-1.98,17.66,2
villa_sarita,2024,otono,-1.43,-1.86,27.13,3
villa_sarita,2024,primavera,4.21,0.75,34.44,3
villa_sarita,2024,verano,6.4,1.08,43.88,3
villa_sarita,2025,invierno,0.11,-0.71,17.02,3
villa_sarita,2025,otono,0.35,-0.44,28.52,3
villa_sarita,2025,primavera,3.02,-0.21,33.39,3
villa_sarita,2025,verano,3.13,0.52,41.38,3
villa_sarita,2026,otono,5.42,0.97,38.79,1
villa_sarita,2026,verano,3.5,0.43,41.03,3
villa_urquiza,2018,invierno,0.56,0.3,22.41,1
villa_urquiza,2018,otono,1.65,0.69,30.41,3
villa_urquiza,2018,primavera,4.54,2.25,36.12,3
villa_urquiza,2018,verano,2.02,2.01,37.21,1
villa_urquiza,2019,invierno,1.04,0.3,22.76,2
villa_urquiza,2019,otono,3.07,0.39,33.86,2
villa_urquiza,2019,primavera,5.64,2.2,36.61,3
villa_urquiza,2019,verano,4.78,1.83,40.24,2
villa_urquiza,2020,invierno,1.14,0.61,23.71,1
villa_urquiza,2020,otono,3.57,1.12,28.13,3
villa_urquiza,2020,primavera,1.88,0.86,40.64,2
villa_urquiza,2020,verano,4.88,2.08,40.93,2
villa_urquiza,2021,invierno,0.26,0.6,19.48,2
villa_urquiza,2021,otono,1.16,1.25,32.24,3
villa_urquiza,2021,primavera,4.71,1.86,37.57,3
villa_urquiza,2021,verano,2.82,1.13,41.74,2
villa_urquiza,2022,invierno,3.01,1.32,23.54,2
villa_urquiza,2022,otono,2.14,1.0,27.73,3
villa_urquiza,2022,primavera,3.28,1.41,33.78,3
villa_urquiza,2022,verano,4.84,1.54,45.35,2
villa_urquiza,2023,invierno,1.2,0.36,26.24,3
villa_urquiza,2023,otono,2.47,0.87,30.74,3
villa_urquiza,2023,primavera,4.63,1.75,36.89,3
villa_urquiza,2023,verano,2.78,1.49,43.11,3
villa_urquiza,2024,invierno,1.42,0.7,20.34,2
villa_urquiza,2024,otono,1.27,0.84,29.83,3
villa_urquiza,2024,primavera,4.97,1.52,35.21,3
villa_urquiza,2024,verano,7.56,2.24,45.05,3
villa_urquiza,2025,invierno,0.92,0.1,17.83,3
villa_urquiza,2025,otono,1.3,0.51,29.47,3
villa_urquiza,2025,primavera,5.21,1.98,35.58,3
villa_urquiza,2025,verano,4.46,1.85,42.71,3
villa_urquiza,2026,otono,7.6,3.15,40.97,1
villa_urquiza,2026,verano,4.5,1.44,42.04,3
yacyreta,2018,invierno,0.21,-0.05,22.06,1
yacyreta,2018,otono,1.6,0.64,30.37,3
yacyreta,2018,primavera,2.88,0.58,34.45,3
yacyreta,2018,verano,0.92,0.91,36.11,1
yacyreta,2019,invierno,0.79,0.05,22.52,2
yacyreta,2019,otono,3.34,0.66,34.14,2
yacyreta,2019,primavera,4.61,1.17,35.58,3
yacyreta,2019,verano,5.48,2.53,40.93,2
yacyreta,2020,invierno,0.53,0.0,23.1,1
yacyreta,2020,otono,2.91,0.46,27.46,3
yacyreta,2020,primavera,1.29,0.27,40.05,2
yacyreta,2020,verano,3.58,0.78,39.62,2
yacyreta,2021,invierno,-0.68,-0.33,18.55,2
yacyreta,2021,otono,0.1,0.19,31.18,3
yacyreta,2021,primavera,4.07,1.21,36.92,3
yacyreta,2021,verano,2.26,0.57,41.18,2
yacyreta,2022,invierno,2.48,0.79,23.01,2
yacyreta,2022,otono,1.34,0.2,26.93,3
yacyreta,2022,primavera,2.57,0.7,33.08,3
yacyreta,2022,verano,4.1,0.8,44.6,2
yacyreta,2023,invierno,1.33,0.49,26.37,3
yacyreta,2023,otono,2.05,0.45,30.32,3
yacyreta,2023,primavera,4.1,1.22,36.36,3
yacyreta,2023,verano,2.38,1.09,42.71,3
yacyreta,2024,invierno,2.05,0.74,19.92,3
yacyreta,2024,otono,1.01,0.58,29.57,3
yacyreta,2024,primavera,4.98,1.52,35.21,3
yacyreta,2024,verano,6.79,1.47,44.27,3
yacyreta,2025,invierno,0.47,-0.35,17.38,3
yacyreta,2025,otono,0.79,0.0,28.96,3
yacyreta,2025,primavera,4.6,1.38,34.98,3
yacyreta,2025,verano,3.4,0.79,41.65,3
yacyreta,2026,otono,-1.88,-6.33,31.49,1
yacyreta,2026,verano,4.48,1.42,42.02,3
