poligono_id,fecha,s1_vv_mean_db,s1_vh_mean_db,s1_cross_ratio,delta_vv_mean_db,n_imagenes_vv,n_imagenes_vh,version_script,fecha_calculo
23_de_septiembre,2018-07,-4.446036523934433,-12.80766417207859,8.361627648144157,,8,8,0.1.0,2026-04-27T06:21:33
23_de_septiembre,2019-07,-3.9528826055395476,-11.800603964190799,7.847721358651251,0.4931539183948854,2,2,0.1.0,2026-04-27T06:21:34
23_de_septiembre,2020-07,-2.992427083117069,-11.019591995970636,8.027164912853568,0.9604555224224787,6,6,0.1.0,2026-04-27T06:21:35
23_de_septiembre,2021-07,-3.9007819946851328,-11.929040488017897,8.028258493332764,-0.9083549115680638,7,7,0.1.0,2026-04-27T06:21:36
23_de_septiembre,2022-07,-3.6611069138087053,-12.241961965004062,8.580855051195357,0.23967508087642742,3,3,0.1.0,2026-04-27T06:21:37
23_de_septiembre,2023-07,-3.9082698974863783,-12.204531670288016,8.296261772801639,-0.24716298367767298,7,7,0.1.0,2026-04-27T06:21:38
23_de_septiembre,2024-07,-3.718122697484054,-11.981815670611521,8.263692973127467,0.1901472000023241,7,7,0.1.0,2026-04-27T06:21:41
23_de_septiembre,2025-07,-3.6209752548096326,-11.91981443495428,8.298839180144647,0.09714744267442166,8,8,0.1.0,2026-04-27T06:21:42
23_de_septiembre,2026-07,,,,,0,0,0.1.0,2026-04-27T06:21:44
a4_nueva_esperanza,2018-07,-6.3580276484330245,-14.542541361417062,8.184513712984037,,8,8,0.1.0,2026-04-27T06:23:57
a4_nueva_esperanza,2019-07,-5.8567287462004005,-14.20344882027324,8.346720074072838,0.501298902232624,2,2,0.1.0,2026-04-27T06:23:57
a4_nueva_esperanza,2020-07,-4.6504314858917075,-13.550521413995849,8.90008992810414,1.206297260308693,6,6,0.1.0,2026-04-27T06:23:58
a4_nueva_esperanza,2021-07,-6.143218292069525,-13.969719002388,7.826500710318475,-1.4927868061778176,7,7,0.1.0,2026-04-27T06:24:00
a4_nueva_esperanza,2022-07,-5.5560133612192235,-13.868570317377118,8.312556956157895,0.5872049308503016,3,3,0.1.0,2026-04-27T06:24:01
a4_nueva_esperanza,2023-07,-5.376198206093222,-13.647232451803548,8.271034245710325,0.17981515512600144,7,7,0.1.0,2026-04-27T06:24:02
a4_nueva_esperanza,2024-07,-5.4377632331465975,-13.670080631118985,8.232317397972388,-0.06156502705337541,7,7,0.1.0,2026-04-27T06:24:03
a4_nueva_esperanza,2025-07,-5.347750109187844,-13.417348863133618,8.069598753945774,0.09001312395875338,8,8,0.1.0,2026-04-27T06:24:04
a4_nueva_esperanza,2026-07,,,,,0,0,0.1.0,2026-04-27T06:24:05
a_3_2_sector_b,2018-07,-5.167032928755043,-14.503656600151624,9.33662367139658,,8,8,0.1.0,2026-04-27T06:21:00
a_3_2_sector_b,2019-07,-4.669266827496201,-13.736097793141562,9.066830965645362,0.4977661012588426,2,2,0.1.0,2026-04-27T06:21:01
a_3_2_sector_b,2020-07,-4.078318891958367,-13.480145045982459,9.401826154024093,0.5909479355378338,6,6,0.1.0,2026-04-27T06:21:02
a_3_2_sector_b,2021-07,-4.7449365930739855,-14.408675537615283,9.663738944541297,-0.6666177011156185,7,7,0.1.0,2026-04-27T06:21:03
a_3_2_sector_b,2022-07,-4.653031029933977,-14.216327794166055,9.563296764232078,0.09190556314000808,3,3,0.1.0,2026-04-27T06:21:05
a_3_2_sector_b,2023-07,-4.504676562459736,-14.20748882998611,9.702812267526374,0.14835446747424186,7,7,0.1.0,2026-04-27T06:21:06
a_3_2_sector_b,2024-07,-4.801756079235517,-13.877181263094924,9.075425183859407,-0.29707951677578137,7,7,0.1.0,2026-04-27T06:21:08
a_3_2_sector_b,2025-07,-4.652714416086365,-13.420883998666724,8.76816958258036,0.14904166314915201,8,8,0.1.0,2026-04-27T06:21:09
a_3_2_sector_b,2026-07,,,,,0,0,0.1.0,2026-04-27T06:21:10
aguas_corrientes,2018-07,-3.5483052670137356,-12.487141472138589,8.938836205124854,,8,8,0.1.0,2026-04-27T06:27:05
aguas_corrientes,2019-07,-3.257832247762763,-12.235881492989842,8.97804924522708,0.2904730192509728,2,2,0.1.0,2026-04-27T06:27:08
aguas_corrientes,2020-07,-2.4772572865778164,-11.420085238130465,8.942827951552648,0.7805749611849464,6,6,0.1.0,2026-04-27T06:27:09
aguas_corrientes,2021-07,-3.025109645066469,-11.958024254055887,8.932914608989417,-0.5478523584886528,7,7,0.1.0,2026-04-27T06:27:11
aguas_corrientes,2022-07,-2.812076547440227,-11.528984794565083,8.716908247124856,0.213033097626242,3,3,0.1.0,2026-04-27T06:27:12
aguas_corrientes,2023-07,-2.774101112106351,-11.443378026031365,8.669276913925014,0.03797543533387637,7,7,0.1.0,2026-04-27T06:27:13
aguas_corrientes,2024-07,-2.641760920820812,-11.440710905680183,8.79894998485937,0.13234019128553864,7,7,0.1.0,2026-04-27T06:27:14
aguas_corrientes,2025-07,-2.628847222197415,-11.17429566195228,8.545448439754866,0.012913698623397085,8,8,0.1.0,2026-04-27T06:27:16
aguas_corrientes,2026-07,,,,,0,0,0.1.0,2026-04-27T06:27:17
alta_gracia,2018-07,-5.093330845819715,-14.134366682713619,9.041035836893904,,8,8,0.1.0,2026-04-27T06:22:16
alta_gracia,2019-07,-4.701116381219598,-13.103975263609842,8.402858882390245,0.39221446460011666,2,2,0.1.0,2026-04-27T06:22:17
alta_gracia,2020-07,-3.9986672749120777,-12.940462097973517,8.94179482306144,0.7024491063075202,6,6,0.1.0,2026-04-27T06:22:18
alta_gracia,2021-07,-4.563575939793745,-13.577370897765508,9.013794957971763,-0.5649086648816675,7,7,0.1.0,2026-04-27T06:22:19
alta_gracia,2022-07,-4.750486222195133,-13.201042320331096,8.450556098135962,-0.18691028240138774,3,3,0.1.0,2026-04-27T06:22:19
alta_gracia,2023-07,-4.748257469973361,-13.331490023290275,8.583232553316915,0.002228752221771657,7,7,0.1.0,2026-04-27T06:22:20
alta_gracia,2024-07,-4.520734916956489,-13.168001679099987,8.647266762143499,0.22752255301687185,7,7,0.1.0,2026-04-27T06:22:22
alta_gracia,2025-07,-3.978797415856581,-12.500207002676243,8.521409586819662,0.5419375010999086,8,8,0.1.0,2026-04-27T06:22:22
alta_gracia,2026-07,,,,,0,0,0.1.0,2026-04-27T06:22:23
bajada_vieja,2018-07,-5.573872999766892,-13.780079334327809,8.206206334560918,,8,8,0.1.0,2026-04-27T06:27:30
bajada_vieja,2019-07,-5.033820868633581,-13.408931781115975,8.375110912482395,0.5400521311333115,2,2,0.1.0,2026-04-27T06:27:30
bajada_vieja,2020-07,-4.255358043034444,-13.075454008872104,8.820095965837659,0.7784628255991368,6,6,0.1.0,2026-04-27T06:27:31
bajada_vieja,2021-07,-5.1355749771867405,-13.492557988437078,8.356983011250337,-0.8802169341522967,7,7,0.1.0,2026-04-27T06:27:32
bajada_vieja,2022-07,-4.87415485513181,-13.092578806956649,8.218423951824839,0.2614201220549308,3,3,0.1.0,2026-04-27T06:27:33
bajada_vieja,2023-07,-4.737403248694113,-12.928126959569617,8.190723710875504,0.1367516064376968,7,7,0.1.0,2026-04-27T06:27:34
bajada_vieja,2024-07,-4.683336813817175,-12.5554802028222,7.872143389005024,0.05406643487693774,7,7,0.1.0,2026-04-27T06:27:35
bajada_vieja,2025-07,-4.130670151824107,-12.190266759917751,8.059596608093644,0.5526666619930678,8,8,0.1.0,2026-04-27T06:27:37
bajada_vieja,2026-07,,,,,0,0,0.1.0,2026-04-27T06:27:38
centro,2018-07,-1.7336001336689453,-9.442347382832967,7.708747249164022,,8,8,0.1.0,2026-04-27T06:25:51
centro,2019-07,-1.3961320718860337,-9.039729459389577,7.643597387503543,0.33746806178291155,2,2,0.1.0,2026-04-27T06:25:52
centro,2020-07,-0.9338308258121154,-8.762764782810546,7.828933956998431,0.4623012460739183,6,6,0.1.0,2026-04-27T06:25:53
centro,2021-07,-1.4272338608356647,-9.078742981531686,7.651509120696021,-0.4934030350235493,7,7,0.1.0,2026-04-27T06:25:54
centro,2022-07,-1.4185634139629741,-8.973857524476871,7.5552941105138975,0.008670446872690585,3,3,0.1.0,2026-04-27T06:25:55
centro,2023-07,-1.430706296170907,-9.007533940705283,7.576827644534376,-0.012142882207932804,7,7,0.1.0,2026-04-27T06:25:56
centro,2024-07,-1.2898171974916683,-8.959770301768085,7.669953104276416,0.1408890986792386,7,7,0.1.0,2026-04-27T06:25:57
centro,2025-07,-1.162213809422129,-8.622251326968307,7.460037517546178,0.1276033880695393,8,8,0.1.0,2026-04-27T06:25:59
centro,2026-07,,,,,0,0,0.1.0,2026-04-27T06:26:00
chacra_32,2018-07,-2.989311932021626,-12.606264367133734,9.616952435112108,,8,8,0.1.0,2026-04-27T06:27:18
chacra_32,2019-07,-2.7105098302577755,-12.29715435941432,9.586644529156544,0.27880210176385045,2,2,0.1.0,2026-04-27T06:27:19
chacra_32,2020-07,-2.197863370142967,-11.710135129927576,9.512271759784609,0.5126464601148086,6,6,0.1.0,2026-04-27T06:27:20
chacra_32,2021-07,-2.777256781113955,-12.42079141811699,9.643534637003034,-0.579393410970988,7,7,0.1.0,2026-04-27T06:27:22
chacra_32,2022-07,-2.682174257004642,-12.189547772695581,9.50737351569094,0.09508252410931295,3,3,0.1.0,2026-04-27T06:27:23
chacra_32,2023-07,-2.676060767716957,-12.18218695748325,9.506126189766293,0.00611348928768507,7,7,0.1.0,2026-04-27T06:27:25
chacra_32,2024-07,-2.47868032757499,-12.086838277617444,9.608157950042454,0.19738044014196676,7,7,0.1.0,2026-04-27T06:27:27
chacra_32,2025-07,-2.597751061066683,-11.811892135469208,9.214141074402525,-0.11907073349169295,8,8,0.1.0,2026-04-27T06:27:28
chacra_32,2026-07,,,,,0,0,0.1.0,2026-04-27T06:27:29
cima_del_sol,2018-07,-8.501850211775825,-16.642275469082392,8.140425257306568,,8,8,0.1.0,2026-04-27T06:24:14
cima_del_sol,2019-07,-8.314703167333468,-16.0706030192703,7.755899851936833,0.18714704444235686,2,2,0.1.0,2026-04-27T06:24:15
cima_del_sol,2020-07,-7.221364126040527,-15.108760942736648,7.887396816696121,1.093339041292941,6,6,0.1.0,2026-04-27T06:24:16
cima_del_sol,2021-07,-8.093183833344536,-16.332910644175744,8.239726810831208,-0.8718197073040095,7,7,0.1.0,2026-04-27T06:24:17
cima_del_sol,2022-07,-7.533108898320822,-15.682923107071936,8.149814208751113,0.5600749350237146,3,3,0.1.0,2026-04-27T06:24:18
cima_del_sol,2023-07,-7.329504297640062,-15.354252106551765,8.024747808911703,0.2036046006807597,7,7,0.1.0,2026-04-27T06:24:18
cima_del_sol,2024-07,-7.353210805261665,-15.186083945717755,7.83287314045609,-0.0237065076216032,7,7,0.1.0,2026-04-27T06:24:19
cima_del_sol,2025-07,-6.945142226655015,-14.883166967266108,7.938024740611093,0.4080685786066498,8,8,0.1.0,2026-04-27T06:24:20
cima_del_sol,2026-07,,,,,0,0,0.1.0,2026-04-27T06:24:22
colonia_laosiana,2018-07,-11.05574707188863,-17.53445618324005,6.478709111351419,,8,8,0.1.0,2026-04-27T06:21:11
colonia_laosiana,2019-07,-10.77173051737643,-16.96289282667102,6.19116230929459,0.28401655451220087,2,2,0.1.0,2026-04-27T06:21:11
colonia_laosiana,2020-07,-9.996937613962857,-15.652830597471088,5.655892983508231,0.774792903413573,6,6,0.1.0,2026-04-27T06:21:13
colonia_laosiana,2021-07,-11.054749801351198,-17.00676998813174,5.952020186780542,-1.0578121873883415,7,7,0.1.0,2026-04-27T06:21:14
colonia_laosiana,2022-07,-10.692541188873852,-16.657207889064782,5.96466670019093,0.36220861247734604,3,3,0.1.0,2026-04-27T06:21:15
colonia_laosiana,2023-07,-10.369966348685987,-16.14410305824151,5.774136709555522,0.3225748401878654,7,7,0.1.0,2026-04-27T06:21:16
colonia_laosiana,2024-07,-10.332757958501997,-15.802521920312078,5.469763961810081,0.03720839018398969,7,7,0.1.0,2026-04-27T06:21:20
colonia_laosiana,2025-07,-10.267819673491491,-15.430717701400631,5.16289802790914,0.06493828501050558,8,8,0.1.0,2026-04-27T06:21:21
colonia_laosiana,2026-07,,,,,0,0,0.1.0,2026-04-27T06:21:24
complejo_gervasio_artigas,2018-07,-10.821363230254784,-16.564149830806475,5.742786600551691,,8,8,0.1.0,2026-04-27T06:26:00
complejo_gervasio_artigas,2019-07,-10.456524948585749,-15.829995218553083,5.373470269967335,0.3648382816690354,2,2,0.1.0,2026-04-27T06:26:02
complejo_gervasio_artigas,2020-07,-9.210724917056346,-14.876394154044641,5.665669236988295,1.2458000315294022,6,6,0.1.0,2026-04-27T06:26:03
complejo_gervasio_artigas,2021-07,-10.538951539157242,-16.14751963470576,5.608568095548517,-1.328226622100896,7,7,0.1.0,2026-04-27T06:26:04
complejo_gervasio_artigas,2022-07,-10.008549510052822,-15.382932680796866,5.374383170744045,0.5304020291044207,3,3,0.1.0,2026-04-27T06:26:06
complejo_gervasio_artigas,2023-07,-9.726429297674017,-15.04826049409539,5.321831196421373,0.28212021237880514,7,7,0.1.0,2026-04-27T06:26:07
complejo_gervasio_artigas,2024-07,-9.72111190168032,-15.043601940535005,5.322490038854685,0.0053173959936962945,7,7,0.1.0,2026-04-27T06:26:10
complejo_gervasio_artigas,2025-07,-9.553418433555246,-14.84542205303197,5.2920036194767235,0.16769346812507457,8,8,0.1.0,2026-04-27T06:26:11
complejo_gervasio_artigas,2026-07,,,,,0,0,0.1.0,2026-04-27T06:26:13
complejo_habitacional_virgen_de_fatima,2018-07,-6.332680393435737,-15.481199903565585,9.148519510129848,,8,8,0.1.0,2026-04-27T06:23:45
complejo_habitacional_virgen_de_fatima,2019-07,-5.7317770827725845,-15.11012150784266,9.378344425070075,0.6009033106631527,2,2,0.1.0,2026-04-27T06:23:47
complejo_habitacional_virgen_de_fatima,2020-07,-5.7868116687977444,-14.861824144449983,9.075012475652239,-0.05503458602515998,6,6,0.1.0,2026-04-27T06:23:48
complejo_habitacional_virgen_de_fatima,2021-07,-6.391674290020958,-15.360091550183782,8.968417260162823,-0.604862621223214,7,7,0.1.0,2026-04-27T06:23:49
complejo_habitacional_virgen_de_fatima,2022-07,-6.341847943952951,-14.936649814751357,8.594801870798406,0.04982634606800751,3,3,0.1.0,2026-04-27T06:23:51
complejo_habitacional_virgen_de_fatima,2023-07,-6.098597673577093,-14.76135142753305,8.662753753955958,0.24325027037585834,7,7,0.1.0,2026-04-27T06:23:52
complejo_habitacional_virgen_de_fatima,2024-07,-6.252136814582933,-14.73325749910436,8.481120684521427,-0.1535391410058402,7,7,0.1.0,2026-04-27T06:23:54
complejo_habitacional_virgen_de_fatima,2025-07,-6.058463174917757,-14.504723526116072,8.446260351198315,0.19367363966517548,8,8,0.1.0,2026-04-27T06:23:55
complejo_habitacional_virgen_de_fatima,2026-07,,,,,0,0,0.1.0,2026-04-27T06:23:56
don_santiago,2018-07,-8.588582099666011,-15.48892236381815,6.900340264152138,,8,8,0.1.0,2026-04-27T06:25:01
don_santiago,2019-07,-8.313735070792934,-15.231243046794326,6.917507976001392,0.27484702887307755,2,2,0.1.0,2026-04-27T06:25:16
don_santiago,2020-07,-7.277437003963457,-13.996566393235959,6.719129389272502,1.0362980668294766,6,6,0.1.0,2026-04-27T06:25:17
don_santiago,2021-07,-8.665624427998832,-15.20448711321949,6.538862685220657,-1.388187424035375,7,7,0.1.0,2026-04-27T06:25:18
don_santiago,2022-07,-8.500853046586759,-14.748238300960526,6.247385254373768,0.16477138141207348,3,3,0.1.0,2026-04-27T06:25:18
don_santiago,2023-07,-8.187894893880843,-14.501354358076561,6.313459464195718,0.31295815270591554,7,7,0.1.0,2026-04-27T06:25:19
don_santiago,2024-07,-8.119448776619194,-14.429809277676807,6.3103605010576125,0.06844611726164906,7,7,0.1.0,2026-04-27T06:25:20
don_santiago,2025-07,-8.00781192081579,-14.27605606128398,6.268244140468189,0.11163685580340399,8,8,0.1.0,2026-04-27T06:25:21
don_santiago,2026-07,,,,,0,0,0.1.0,2026-04-27T06:25:21
el_brete,2018-07,-5.84093411852916,-14.73760154750777,8.89666742897861,,8,8,0.1.0,2026-04-27T06:22:46
el_brete,2019-07,-5.543421815765907,-14.32108296548924,8.777661149723333,0.2975123027632529,2,2,0.1.0,2026-04-27T06:22:48
el_brete,2020-07,-4.930330818565154,-13.995326182786744,9.064995364221591,0.6130909972007528,6,6,0.1.0,2026-04-27T06:22:49
el_brete,2021-07,-5.0667708134117495,-14.344054615490458,9.27728380207871,-0.13643999484659552,7,7,0.1.0,2026-04-27T06:22:50
el_brete,2022-07,-5.098570543784771,-13.968328858075976,8.869758314291206,-0.031799730373021085,3,3,0.1.0,2026-04-27T06:22:50
el_brete,2023-07,-5.090258411448801,-14.046507290154317,8.956248878705516,0.008312132335969835,7,7,0.1.0,2026-04-27T06:22:51
el_brete,2024-07,-4.866217083259972,-13.86946222553207,9.003245142272098,0.22404132818882871,7,7,0.1.0,2026-04-27T06:22:52
el_brete,2025-07,-4.714725322710796,-13.15199505810564,8.437269735394844,0.15149176054917568,8,8,0.1.0,2026-04-27T06:22:54
el_brete,2026-07,,,,,0,0,0.1.0,2026-04-27T06:22:55
el_laurel,2018-07,-7.729580795261023,-15.049628274304103,7.3200474790430805,,8,8,0.1.0,2026-04-27T06:24:06
el_laurel,2019-07,-7.511478799888357,-14.682363923811636,7.170885123923279,0.21810199537266595,2,2,0.1.0,2026-04-27T06:24:07
el_laurel,2020-07,-6.676061541647944,-14.201813971791193,7.525752430143249,0.8354172582404127,6,6,0.1.0,2026-04-27T06:24:08
el_laurel,2021-07,-7.3917509760470335,-14.905396621498959,7.513645645451925,-0.7156894343990894,7,7,0.1.0,2026-04-27T06:24:08
el_laurel,2022-07,-7.022777605308137,-14.418136366638814,7.395358761330677,0.368973370738896,3,3,0.1.0,2026-04-27T06:24:10
el_laurel,2023-07,-7.0056479561402725,-14.515504184947893,7.509856228807621,0.01712964916786497,7,7,0.1.0,2026-04-27T06:24:11
el_laurel,2024-07,-7.065554820937812,-14.418612359339562,7.3530575384017505,-0.05990686479753915,7,7,0.1.0,2026-04-27T06:24:12
el_laurel,2025-07,-6.862832709302288,-14.363593092534144,7.500760383231856,0.20272211163552356,8,8,0.1.0,2026-04-27T06:24:13
el_laurel,2026-07,,,,,0,0,0.1.0,2026-04-27T06:24:14
el_palomar,2018-07,-1.9025228616523062,-10.588695042711391,8.686172181059085,,8,8,0.1.0,2026-04-27T06:22:09
el_palomar,2019-07,-2.002224067972917,-10.478299660090006,8.476075592117088,-0.09970120632061086,2,2,0.1.0,2026-04-27T06:22:10
el_palomar,2020-07,-1.4475624123715898,-10.017778950289852,8.570216537918263,0.5546616556013273,6,6,0.1.0,2026-04-27T06:22:10
el_palomar,2021-07,-1.9149693648588204,-10.533855080066408,8.618885715207588,-0.46740695248723063,7,7,0.1.0,2026-04-27T06:22:11
el_palomar,2022-07,-1.7337088937491127,-10.115579462533278,8.381870568784166,0.18126047110970767,3,3,0.1.0,2026-04-27T06:22:12
el_palomar,2023-07,-1.7736703688400677,-10.213569653956554,8.439899285116487,-0.039961475090954934,7,7,0.1.0,2026-04-27T06:22:13
el_palomar,2024-07,-1.677748155445533,-10.103103711631933,8.4253555561864,0.09592221339453477,7,7,0.1.0,2026-04-27T06:22:14
el_palomar,2025-07,-1.4729283096754984,-9.832182733407901,8.359254423732402,0.20481984577003454,8,8,0.1.0,2026-04-27T06:22:15
el_palomar,2026-07,,,,,0,0,0.1.0,2026-04-27T06:22:15
fatima,2018-07,-9.713102840358898,-15.539898187611785,5.826795347252887,,8,8,0.1.0,2026-04-27T06:24:50
fatima,2019-07,-9.56454861231501,-14.975114329106148,5.4105657167911385,0.14855422804388851,2,2,0.1.0,2026-04-27T06:24:51
fatima,2020-07,-8.769307505335863,-14.481345288841103,5.71203778350524,0.7952411069791463,6,6,0.1.0,2026-04-27T06:24:52
fatima,2021-07,-9.599698903574147,-15.046849048469523,5.447150144895376,-0.8303913982382838,7,7,0.1.0,2026-04-27T06:24:53
fatima,2022-07,-9.22822654374102,-14.493290108344983,5.265063564603963,0.37147235983312754,3,3,0.1.0,2026-04-27T06:24:54
fatima,2023-07,-8.873826682456517,-14.301567669234608,5.42774098677809,0.3543998612845023,7,7,0.1.0,2026-04-27T06:24:55
fatima,2024-07,-9.011489237424419,-14.228915905424504,5.217426668000085,-0.13766255496790158,7,7,0.1.0,2026-04-27T06:24:56
fatima,2025-07,-8.690375860838518,-13.995548156104583,5.305172295266065,0.32111337658590067,8,8,0.1.0,2026-04-27T06:25:00
fatima,2026-07,,,,,0,0,0.1.0,2026-04-27T06:25:01
federal,2018-07,-11.500663383360571,-18.19009925016942,6.68943586680885,,8,8,0.1.0,2026-04-27T06:26:13
federal,2019-07,-11.148598596803707,-17.508427907755816,6.35982931095211,0.35206478655686446,2,2,0.1.0,2026-04-27T06:26:14
federal,2020-07,-10.01306633997666,-16.342292216082065,6.329225876105404,1.1355322568270463,6,6,0.1.0,2026-04-27T06:26:15
federal,2021-07,-11.210850318494474,-17.867624294008458,6.656773975513984,-1.1977839785178137,7,7,0.1.0,2026-04-27T06:26:16
federal,2022-07,-10.651252531412982,-16.799058959941796,6.147806428528813,0.5595977870814917,3,3,0.1.0,2026-04-27T06:26:17
federal,2023-07,-10.332973043314645,-16.473473593394246,6.140500550079601,0.3182794880983373,7,7,0.1.0,2026-04-27T06:26:19
federal,2024-07,-10.315240169795993,-16.552895506477864,6.23765533668187,0.017732873518651715,7,7,0.1.0,2026-04-27T06:26:20
federal,2025-07,-10.17877477948127,-16.35189979316018,6.173125013678909,0.13646539031472393,8,8,0.1.0,2026-04-27T06:26:21
federal,2026-07,,,,,0,0,0.1.0,2026-04-27T06:26:22
itaembe_guazu,2018-07,-10.512896380498805,-19.502599797766187,8.989703417267382,,8,8,0.1.0,2026-04-27T06:27:48
itaembe_guazu,2019-07,-9.406162734380697,-18.85089255475704,9.444729820376342,1.1067336461181085,2,2,0.1.0,2026-04-27T06:27:50
itaembe_guazu,2020-07,-7.471238229895453,-17.144979966833933,9.67374173693848,1.9349245044852434,6,6,0.1.0,2026-04-27T06:27:52
itaembe_guazu,2021-07,-8.542145219597606,-18.392217396045282,9.850072176447677,-1.0709069897021521,7,7,0.1.0,2026-04-27T06:27:53
itaembe_guazu,2022-07,-7.7777096523686,-17.311963681370575,9.534254029001975,0.7644355672290057,3,3,0.1.0,2026-04-27T06:27:55
itaembe_guazu,2023-07,-7.291002524024681,-16.987144490167317,9.696141966142637,0.4867071283439186,7,7,0.1.0,2026-04-27T06:27:57
itaembe_guazu,2024-07,-6.659879991455117,-16.285788549466943,9.625908558011826,0.631122532569564,7,7,0.1.0,2026-04-27T06:27:59
itaembe_guazu,2025-07,-6.321834896567703,-15.566137490028957,9.244302593461255,0.3380450948874145,8,8,0.1.0,2026-04-27T06:28:00
itaembe_guazu,2026-07,,,,,0,0,0.1.0,2026-04-27T06:28:02
itaembe_mini,2018-07,-3.864280774783646,-17.217972206035903,13.353691431252257,,8,8,0.1.0,2026-04-27T06:26:57
itaembe_mini,2019-07,-3.106652415087632,-16.814429762059838,13.707777346972206,0.7576283596960143,2,2,0.1.0,2026-04-27T06:26:58
itaembe_mini,2020-07,-0.6671186193220309,-15.983293906284608,15.316175286962578,2.439533795765601,6,6,0.1.0,2026-04-27T06:26:59
itaembe_mini,2021-07,-3.2071251502155214,-17.08545888191379,13.87833373169827,-2.5400065308934905,7,7,0.1.0,2026-04-27T06:27:00
itaembe_mini,2022-07,-3.127463533594942,-16.54416608296127,13.416702549366327,0.07966161662057925,3,3,0.1.0,2026-04-27T06:27:01
itaembe_mini,2023-07,-2.7898031183265766,-16.36293027119561,13.573127152869032,0.33766041526836554,7,7,0.1.0,2026-04-27T06:27:02
itaembe_mini,2024-07,-2.349139969969277,-16.29905214527461,13.949912175305334,0.4406631483572996,7,7,0.1.0,2026-04-27T06:27:03
itaembe_mini,2025-07,-2.1661320135070445,-15.970802920893101,13.804670907386058,0.18300795646223245,8,8,0.1.0,2026-04-27T06:27:04
itaembe_mini,2026-07,,,,,0,0,0.1.0,2026-04-27T06:27:05
itaembe_pora,2018-07,-1.6336144474365935,-17.254195735465508,15.620581288028914,,8,8,0.1.0,2026-04-27T06:26:46
itaembe_pora,2019-07,-0.9138066775727228,-16.829900627672984,15.916093950100262,0.7198077698638706,2,2,0.1.0,2026-04-27T06:26:48
itaembe_pora,2020-07,1.2301964309862028,-16.023167959640766,17.25336439062697,2.1440031085589255,6,6,0.1.0,2026-04-27T06:26:49
itaembe_pora,2021-07,-1.1295157786672152,-16.957936651094776,15.82842087242756,-2.359712209653418,7,7,0.1.0,2026-04-27T06:26:51
itaembe_pora,2022-07,-1.1702294806397961,-16.56812638673514,15.397896906095346,-0.04071370197258095,3,3,0.1.0,2026-04-27T06:26:52
itaembe_pora,2023-07,-0.5293198466006759,-16.411031470659807,15.881711624059133,0.6409096340391203,7,7,0.1.0,2026-04-27T06:26:53
itaembe_pora,2024-07,-0.335940232185834,-16.32506616746715,15.989125935281315,0.19337961441484186,7,7,0.1.0,2026-04-27T06:26:55
itaembe_pora,2025-07,-0.016908909392549826,-15.954764614447768,15.937855705055219,0.31903132279328417,8,8,0.1.0,2026-04-27T06:26:56
itaembe_pora,2026-07,,,,,0,0,0.1.0,2026-04-27T06:26:57
las_dolores,2018-07,-7.72847907487252,-15.957805066156151,8.22932599128363,,8,8,0.1.0,2026-04-27T06:22:01
las_dolores,2019-07,-7.49632541234056,-15.434386429499213,7.938061017158653,0.23215366253196024,2,2,0.1.0,2026-04-27T06:22:03
las_dolores,2020-07,-6.66889442742999,-14.542712298113024,7.873817870683034,0.8274309849105697,6,6,0.1.0,2026-04-27T06:22:03
las_dolores,2021-07,-7.47290275903978,-15.541739486610606,8.068836727570826,-0.8040083316097899,7,7,0.1.0,2026-04-27T06:22:04
las_dolores,2022-07,-7.391908912136069,-15.074743795068361,7.682834882932292,0.08099384690371103,3,3,0.1.0,2026-04-27T06:22:05
las_dolores,2023-07,-7.029051600560443,-15.120384232163621,8.091332631603178,0.36285731157562573,7,7,0.1.0,2026-04-27T06:22:05
